age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,segmento,dbscan_segmento,agglo_segmento,segmento_nombre
0.39496706332230047,-1.0798143810680487,1.280122388443308,0.9515661135082849,-0.12186666955535815,-0.3295697433572819,1.0560218480737893,-0.3831715194128972,1.8467208785492402,7,0.7983097463501548,1102,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.8650723664064236,1.4049058223116264,1.280122388443308,0.9515661135082849,-0.12186666955535815,-0.25479543761372214,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,943,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,3,0,Clientes Cautelosos
-0.5290618518120972,-0.1480443048006706,-1.9221760530740692,0.9515661135082849,-0.12186666955535815,0.709577707243546,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,1084,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.7810697377578419,-1.0798143810680487,1.280122388443308,-1.7124477131892408,-0.12186666955535815,-0.2831050513108724,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,541,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,11,0,Clientes Cautelosos
0.6469749492680453,0.7837257714667076,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.47357951738191545,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,1119,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,-1.3904044064905081,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.45419358626321477,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,1120,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
0.6469749492680453,-1.3904044064905081,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.41942199552649767,1.0560218480737893,2.609797308349585,1.8467208785492402,8,0.7983097463501548,513,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-1.1170802523521683,-1.3904044064905081,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.22956295584017528,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,442,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.14295917737655567,-0.1480443048006706,-1.9221760530740692,0.9515661135082849,-0.12186666955535815,-0.3517250932072255,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,2087,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,4,0,Clientes Cautelosos
-0.36105659451493394,1.7154958477340858,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.3538790855537478,1.0560218480737893,-0.3831715194128972,1.8467208785492402,8,0.7983097463501548,985,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,5,0,Clientes Cautelosos
-0.8650723664064236,1.4049058223116264,1.280122388443308,0.9515661135082849,-0.12186666955535815,-0.4643481216111056,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,483,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,3,0,Clientes Cautelosos
0.14295917737655567,-1.0798143810680487,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.47019467226595185,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,929,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,1,0,Clientes Cautelosos
-0.8650723664064236,-1.3904044064905081,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.3766498617884121,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,538,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-1.1170802523521683,-1.0798143810680487,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.2375634988415438,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,710,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,1,0,Clientes Cautelosos
-0.7810697377578419,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,8.205689083394114,-0.47142552503539314,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,653,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,2,Clientes Cautelosos
1.5710038644024429,1.4049058223116264,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.4511164543396115,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,1028,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-1.2850855096493317,-1.0798143810680487,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.4458853300694859,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,654,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,1,0,Clientes Cautelosos
-0.10904870856918915,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.46804067991942955,1.0560218480737893,-0.3831715194128972,1.8467208785492402,9,0.7983097463501548,1692,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-0.7810697377578419,-0.1480443048006706,1.280122388443308,0.9515661135082849,-0.12186666955535815,-0.3754190090189708,-0.9469501050797631,-0.3831715194128972,1.8467208785492402,12,0.7983097463501548,757,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.5290618518120972,-1.0798143810680487,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.34372455020585696,-0.9469501050797631,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,504,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.6970671091092604,-0.1480443048006706,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.4695792458812312,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,1346,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.27705396586635234,-0.1480443048006706,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,-0.43449994195215375,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,568,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,91,0,Clientes Cautelosos
-1.5370933955950763,-0.7692243556455894,1.280122388443308,-1.7124477131892408,-0.12186666955535815,-0.4698869590735915,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,395,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.5710038644024429,-1.0798143810680487,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.08278376308429876,1.0560218480737893,2.609797308349585,1.8467208785492402,13,0.7983097463501548,1015,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.5629723206194637,-0.1480443048006706,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,0.12861520006724664,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,683,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,91,0,Clientes Cautelosos
0.31096443467371887,-0.7692243556455894,-1.9221760530740692,0.9515661135082849,-0.12186666955535815,-0.5926645228253624,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,470,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.44505922316351554,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.11263194274325058,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,1001,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
0.8989828352137901,-0.1480443048006706,-0.32102683231538065,2.2835730268570478,-0.12186666955535815,0.2181597390441021,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,845,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.5290618518120972,-1.0798143810680487,-1.9221760530740692,-1.7124477131892408,-0.12186666955535815,-0.3788038541349344,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,945,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.14295917737655567,1.4049058223116264,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.539720025060645,1.0560218480737893,-0.3831715194128972,1.8467208785492402,13,0.7983097463501548,1721,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,0,0,Clientes Cautelosos
0.8989828352137901,-0.45863433022313,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.7360410417865342,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,942,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.9829854638623717,1.4049058223116264,-1.9221760530740692,-1.7124477131892408,-0.12186666955535815,-0.02708767526707938,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,476,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.5629723206194637,-1.0798143810680487,-1.9221760530740692,-1.7124477131892408,-0.12186666955535815,-0.46373269522638494,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,832,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,-1.0798143810680487,1.280122388443308,-1.7124477131892408,-0.12186666955535815,0.026762133395978036,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,1553,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.19305133721777074,-0.1480443048006706,-1.9221760530740692,0.9515661135082849,-0.12186666955535815,-0.3120300913927432,1.0560218480737893,2.609797308349585,1.8467208785492402,14,0.7983097463501548,1328,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.4870012357538613,0.1625457206217888,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.0030860462629737897,1.0560218480737893,2.609797308349585,1.8467208785492402,14,0.7983097463501548,1125,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.3975565301901734,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,858,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
0.5629723206194637,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.03878077657677185,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,629,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-0.10904870856918915,-1.3904044064905081,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.0012219384300708037,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,704,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
0.5629723206194637,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.019992443164050817,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,760,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
1.5710038644024429,0.1625457206217888,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,0.0033759307765931002,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,930,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,101,0,Clientes Cautelosos
-0.10904870856918915,1.4049058223116264,1.280122388443308,2.2835730268570478,-0.12186666955535815,0.6526507666568853,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,1028,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.318995978456698,1.4049058223116264,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,-0.47142552503539314,-0.9469501050797631,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,850,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.8149802065652085,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,1.7382629093041229,1.0560218480737893,-0.3831715194128972,1.8467208785492402,14,0.7983097463501548,927,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.8989828352137901,-1.0798143810680487,-1.9221760530740692,-1.7124477131892408,-0.12186666955535815,-0.5298910315838555,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,755,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.4870012357538613,-1.0798143810680487,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.3726495902877278,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,695,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,6,0,Clientes Cautelosos
0.22696180602513727,-1.0798143810680487,-0.32102683231538065,2.2835730268570478,-0.12186666955535815,-0.4261916857584249,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,483,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
0.6469749492680453,2.026085873156545,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.36618761324816096,1.0560218480737893,2.609797308349585,1.8467208785492402,15,0.7983097463501548,520,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.10904870856918915,0.7837257714667076,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.4738872305742758,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,920,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,16,0,Clientes Cautelosos
0.22696180602513727,1.4049058223116264,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,0.9382086091672698,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,911,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.5710038644024429,0.7837257714667076,1.280122388443308,-1.7124477131892408,-0.12186666955535815,-0.3748035826342501,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,920,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-1.0330776237035868,-0.1480443048006706,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,2.783256910559797,-0.9469501050797631,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,1224,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,0.1625457206217888,-1.9221760530740692,-1.7124477131892408,-0.12186666955535815,-0.5428149856629892,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,1156,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,-1.0798143810680487,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,0.283702649016852,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,1052,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,6,0,Clientes Cautelosos
0.05895654872797406,1.4049058223116264,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.0513970174635453,1.0560218480737893,-0.3831715194128972,1.8467208785492402,15,0.7983097463501548,1867,1.2757074529461736,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.44505922316351554,0.7837257714667076,1.280122388443308,2.2835730268570478,-0.12186666955535815,-0.38465040478978063,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,515,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.19305133721777074,1.4049058223116264,-0.32102683231538065,0.9515661135082849,-0.12186666955535815,-0.44219277176116195,1.0560218480737893,2.609797308349585,1.8467208785492402,16,0.7983097463501548,813,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-1.2850855096493317,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.3954203665223921,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,1143,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-0.8650723664064236,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.4428081981458826,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,688,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-1.0330776237035868,-1.3904044064905081,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.42096056148829936,1.0560218480737893,2.609797308349585,1.8467208785492402,16,0.7983097463501548,803,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,7,0,Clientes Cautelosos
-0.36105659451493394,0.7837257714667076,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.45603986541737673,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,619,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.6970671091092604,-1.0798143810680487,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.5991264998649293,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,767,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,1,0,Clientes Cautelosos
0.7309775779166269,-1.3904044064905081,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.3594179230162337,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,1340,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,8,0,Clientes Cautelosos
-1.20108288100075,1.4049058223116264,1.280122388443308,0.9515661135082849,-0.12186666955535815,0.669267279044343,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,897,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
1.0669880925109534,-0.1480443048006706,1.280122388443308,0.9515661135082849,-0.12186666955535815,0.8806662421958884,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,1297,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.6130644804606787,-1.0798143810680487,-0.32102683231538065,-1.7124477131892408,-0.12186666955535815,-0.2572571431526048,1.0560218480737893,2.609797308349585,1.8467208785492402,16,0.7983097463501548,1064,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.36105659451493394,-0.1480443048006706,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.22740896349365297,1.0560218480737893,-0.3831715194128972,1.8467208785492402,16,0.7983097463501548,1187,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,-1.3904044064905081,1.280122388443308,-0.38044079984047796,-0.12186666955535815,-0.15725035563549816,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,882,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,1,0,Clientes Cautelosos
0.47896969197088207,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.20556132683606967,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,943,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
-0.8650723664064236,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.23910206480334545,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,1022,0.5451837597133079,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,2,0,Clientes Cautelosos
0.14295917737655567,0.7837257714667076,-1.9221760530740692,-0.38044079984047796,-0.12186666955535815,-0.15109609178829161,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,552,0.17992191309687508,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.36105659451493394,-0.1480443048006706,-1.9221760530740692,0.9515661135082849,-0.12186666955535815,-0.4335768023750728,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,1622,-0.18533993351955774,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,4,0,Clientes Cautelosos
-0.9490749950550051,1.4049058223116264,1.280122388443308,0.9515661135082849,-0.12186666955535815,-0.20033020256594408,1.0560218480737893,2.609797308349585,1.8467208785492402,19,0.7983097463501548,967,1.2757074529461736,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.02504607992060754,1.4049058223116264,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,-0.31695350247050846,1.0560218480737893,-0.3831715194128972,1.8467208785492402,19,0.7983097463501548,579,0.9104456063297407,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
-0.44505922316351554,-1.0798143810680487,-0.32102683231538065,-0.38044079984047796,-0.12186666955535815,0.8945133358521031,1.0560218480737893,-0.3831715194128972,1.8467208785492402,20,0.7983097463501548,446,-0.5506017801359906,-0.48470382906623216,-0.36265547626507116,0.523874143245499,yes,1,-1,0,Clientes Cautelosos
